State,Year,Total_co2_emission,CO2_Unit,Average_Price,Price_Unit,resident_population,Pop_Unit,Total_energy,ENERGY_Unit,Total_renewable_energy,Renew_Unit
HI,2015,18.52188,million metric tons CO2,28.29,Dollars per million Btu,1422,Thousand,24873,Billion Btu,24873,Billion Btu
HI,2014,18.361935,million metric tons CO2,37.46,Dollars per million Btu,1415,Thousand,24072,Billion Btu,24072,Billion Btu
HI,2013,18.416095000000002,million metric tons CO2,38.78,Dollars per million Btu,1408,Thousand,22397,Billion Btu,22397,Billion Btu
HI,2012,18.886275,million metric tons CO2,40.15,Dollars per million Btu,1395,Thousand,18124,Billion Btu,18124,Billion Btu
HI,2011,19.437938,million metric tons CO2,38.37,Dollars per million Btu,1379,Thousand,16563,Billion Btu,16563,Billion Btu
HI,2010,18.994817,million metric tons CO2,30.47,Dollars per million Btu,1364,Thousand,15165,Billion Btu,15165,Billion Btu
HI,2009,18.854395999999998,million metric tons CO2,25.21,Dollars per million Btu,1347,Thousand,15800,Billion Btu,15800,Billion Btu
HI,2008,19.261457999999998,million metric tons CO2,35.87,Dollars per million Btu,1332,Thousand,15912,Billion Btu,15912,Billion Btu
HI,2007,23.995537,million metric tons CO2,24.98,Dollars per million Btu,1316,Thousand,15031,Billion Btu,15031,Billion Btu
HI,2006,23.185958,million metric tons CO2,24.33,Dollars per million Btu,1310,Thousand,13999,Billion Btu,13999,Billion Btu
HI,2005,22.921143,million metric tons CO2,21.39,Dollars per million Btu,1293,Thousand,12936,Billion Btu,12936,Billion Btu
HI,2004,22.318919,million metric tons CO2,17.73,Dollars per million Btu,1274,Thousand,13769,Billion Btu,13769,Billion Btu
HI,2003,21.331147,million metric tons CO2,15.6,Dollars per million Btu,1251,Thousand,13310,Billion Btu,13310,Billion Btu
HI,2002,20.379701,million metric tons CO2,14.23,Dollars per million Btu,1240,Thousand,10452,Billion Btu,10452,Billion Btu
HI,2001,19.12645,million metric tons CO2,15.34,Dollars per million Btu,1226,Thousand,12389,Billion Btu,12389,Billion Btu
HI,2000,18.648077999999998,million metric tons CO2,15.23,Dollars per million Btu,1214,Thousand,20386,Billion Btu,20386,Billion Btu
HI,1999,18.378186,million metric tons CO2,12.49,Dollars per million Btu,1210,Thousand,21767,Billion Btu,21767,Billion Btu
HI,1998,18.692372,million metric tons CO2,11.88,Dollars per million Btu,1215,Thousand,21657,Billion Btu,21657,Billion Btu
HI,1997,18.623086999999998,million metric tons CO2,13.32,Dollars per million Btu,1212,Thousand,22502,Billion Btu,22502,Billion Btu
ID,2016,18.38191,million metric tons CO2,15.49,Dollars per million Btu,1683,Thousand,147037,Billion Btu,132421,Billion Btu
ID,2015,17.956008999999998,million metric tons CO2,16.9,Dollars per million Btu,1652,Thousand,143835,Billion Btu,134769,Billion Btu
ID,2014,16.685546,million metric tons CO2,20.63,Dollars per million Btu,1631,Thousand,155482,Billion Btu,147017,Billion Btu
ID,2013,17.164023,million metric tons CO2,20.21,Dollars per million Btu,1612,Thousand,139303,Billion Btu,132364,Billion Btu
ID,2012,15.678514999999999,million metric tons CO2,20.25,Dollars per million Btu,1595,Thousand,155178,Billion Btu,148420,Billion Btu
ID,2011,15.810097,million metric tons CO2,19.69,Dollars per million Btu,1584,Thousand,177074,Billion Btu,169491,Billion Btu
ID,2010,15.994651999999999,million metric tons CO2,17.18,Dollars per million Btu,1571,Thousand,132518,Billion Btu,124752,Billion Btu
ID,2009,15.188878,million metric tons CO2,15.56,Dollars per million Btu,1554,Thousand,134502,Billion Btu,132809,Billion Btu
ID,2008,15.567366,million metric tons CO2,18.09,Dollars per million Btu,1534,Thousand,133541,Billion Btu,128460,Billion Btu
ID,2007,16.347573,million metric tons CO2,15.91,Dollars per million Btu,1505,Thousand,125621,Billion Btu,125388,Billion Btu
ID,2006,15.838995,million metric tons CO2,15.07,Dollars per million Btu,1469,Thousand,146507,Billion Btu,146507,Billion Btu
ID,2005,15.805056,million metric tons CO2,13.65,Dollars per million Btu,1428,Thousand,121084,Billion Btu,121084,Billion Btu
ID,2004,15.650186999999999,million metric tons CO2,11.68,Dollars per million Btu,1392,Thousand,112379,Billion Btu,111860,Billion Btu
ID,2003,14.424382999999999,million metric tons CO2,10.7,Dollars per million Btu,1363,Thousand,109553,Billion Btu,108368,Billion Btu
ID,2002,15.035146,million metric tons CO2,9.95,Dollars per million Btu,1340,Thousand,113779,Billion Btu,112750,Billion Btu
ID,2001,15.611259,million metric tons CO2,9.78,Dollars per million Btu,1320,Thousand,105045,Billion Btu,104276,Billion Btu
ID,2000,15.691397,million metric tons CO2,9.04,Dollars per million Btu,1299,Thousand,141448,Billion Btu,140733,Billion Btu
ID,1999,14.9665,million metric tons CO2,7.61,Dollars per million Btu,1276,Thousand,167747,Billion Btu,167141,Billion Btu
ID,1998,14.101458,million metric tons CO2,7.37,Dollars per million Btu,1252,Thousand,160202,Billion Btu,159536,Billion Btu
ID,1997,13.843487,million metric tons CO2,7.89,Dollars per million Btu,1229,Thousand,179342,Billion Btu,178765,Billion Btu
IL,2016,204.066954,million metric tons CO2,14.59,Dollars per million Btu,12827,Thousand,2406215,Billion Btu,128024,Billion Btu
IL,2015,215.031437,million metric tons CO2,15.57,Dollars per million Btu,12864,Thousand,2660468,Billion Btu,132106,Billion Btu
IL,2014,232.411904,million metric tons CO2,18.87,Dollars per million Btu,12889,Thousand,2682010,Billion Btu,132577,Billion Btu
IL,2013,229.525227,million metric tons CO2,18.35,Dollars per million Btu,12898,Thousand,2519330,Billion Btu,127643,Billion Btu
IL,2012,216.02370699999997,million metric tons CO2,19.18,Dollars per million Btu,12884,Thousand,2440820,Billion Btu,104195,Billion Btu
IL,2011,228.791302,million metric tons CO2,19.38,Dollars per million Btu,12867,Thousand,2188720,Billion Btu,92344,Billion Btu
IL,2010,229.930802,million metric tons CO2,17.26,Dollars per million Btu,12841,Thousand,2091364,Billion Btu,85568,Billion Btu
IL,2009,224.815041,million metric tons CO2,15.79,Dollars per million Btu,12797,Thousand,2081720,Billion Btu,69539,Billion Btu
IL,2008,240.006206,million metric tons CO2,19.87,Dollars per million Btu,12747,Thousand,2003897,Billion Btu,56069,Billion Btu
IL,2007,241.581911,million metric tons CO2,17.3,Dollars per million Btu,12696,Thousand,1973705,Billion Btu,37702,Billion Btu
IL,2006,233.896947,million metric tons CO2,15.91,Dollars per million Btu,12644,Thousand,1918055,Billion Btu,31290,Billion Btu
IL,2005,242.00541299999998,million metric tons CO2,14.75,Dollars per million Btu,12610,Thousand,1896730,Billion Btu,35726,Billion Btu
IL,2004,235.909139,million metric tons CO2,12.47,Dollars per million Btu,12590,Thousand,1900138,Billion Btu,48278,Billion Btu
IL,2003,228.69220299999998,million metric tons CO2,11.25,Dollars per million Btu,12556,Thousand,1935502,Billion Btu,47039,Billion Btu
IL,2002,225.285936,million metric tons CO2,10.13,Dollars per million Btu,12526,Thousand,1912109,Billion Btu,46287,Billion Btu
IL,2001,222.953102,million metric tons CO2,11.1,Dollars per million Btu,12488,Thousand,1908364,Billion Btu,44170,Billion Btu
IL,2000,231.63497200000003,million metric tons CO2,10.47,Dollars per million Btu,12434,Thousand,1888998,Billion Btu,47031,Billion Btu
IL,1999,224.317091,million metric tons CO2,8.73,Dollars per million Btu,12359,Thousand,1957536,Billion Btu,51593,Billion Btu
IL,1998,215.16183199999998,million metric tons CO2,8.81,Dollars per million Btu,12272,Thousand,1669295,Billion Btu,48533,Billion Btu
IL,1997,225.013071,million metric tons CO2,9.24,Dollars per million Btu,12186,Thousand,1659524,Billion Btu,54660,Billion Btu
IN,2016,181.853103,million metric tons CO2,13.73,Dollars per million Btu,6633,Thousand,917924,Billion Btu,86615,Billion Btu
IN,2015,186.016527,million metric tons CO2,14.95,Dollars per million Btu,6608,Thousand,1035083,Billion Btu,84546,Billion Btu
IN,2014,205.29558600000001,million metric tons CO2,18.09,Dollars per million Btu,6594,Thousand,1124390,Billion Btu,77635,Billion Btu
IN,2013,199.938253,million metric tons CO2,18.02,Dollars per million Btu,6568,Thousand,1107930,Billion Btu,76617,Billion Btu
IN,2012,194.340749,million metric tons CO2,18.21,Dollars per million Btu,6538,Thousand,1045778,Billion Btu,69508,Billion Btu
IN,2011,209.012673,million metric tons CO2,17.89,Dollars per million Btu,6516,Thousand,1063382,Billion Btu,72234,Billion Btu
IN,2010,216.286644,million metric tons CO2,15.01,Dollars per million Btu,6490,Thousand,988588,Billion Btu,69118,Billion Btu
IN,2009,203.888858,million metric tons CO2,14.04,Dollars per million Btu,6459,Thousand,966316,Billion Btu,54158,Billion Btu
IN,2008,226.77045800000002,million metric tons CO2,17.08,Dollars per million Btu,6425,Thousand,942352,Billion Btu,43404,Billion Btu
IN,2007,231.19312200000002,million metric tons CO2,14.46,Dollars per million Btu,6380,Thousand,868290,Billion Btu,34565,Billion Btu
IN,2006,231.343898,million metric tons CO2,13.91,Dollars per million Btu,6333,Thousand,845555,Billion Btu,35505,Billion Btu
IN,2005,233.503385,million metric tons CO2,12.6,Dollars per million Btu,6279,Thousand,840792,Billion Btu,45196,Billion Btu
IN,2004,234.515201,million metric tons CO2,10.19,Dollars per million Btu,6233,Thousand,854703,Billion Btu,40866,Billion Btu
IN,2003,235.13001,million metric tons CO2,9.17,Dollars per million Btu,6197,Thousand,859937,Billion Btu,39773,Billion Btu
IN,2002,229.232764,million metric tons CO2,8.19,Dollars per million Btu,6156,Thousand,854384,Billion Btu,39228,Billion Btu
IN,2001,225.94612400000003,million metric tons CO2,8.82,Dollars per million Btu,6128,Thousand,875593,Billion Btu,39798,Billion Btu
IN,2000,236.274136,million metric tons CO2,8.23,Dollars per million Btu,6092,Thousand,678282,Billion Btu,35023,Billion Btu
IN,1999,222.570757,million metric tons CO2,7.21,Dollars per million Btu,6045,Thousand,812026,Billion Btu,35587,Billion Btu
IN,1998,216.996442,million metric tons CO2,7.07,Dollars per million Btu,5999,Thousand,870583,Billion Btu,36011,Billion Btu
IN,1997,216.22879500000002,million metric tons CO2,7.4,Dollars per million Btu,5955,Thousand,845617,Billion Btu,38775,Billion Btu
IA,2016,73.132408,million metric tons CO2,12.92,Dollars per million Btu,3132,Thousand,804274,Billion Btu,215777,Billion Btu
IA,2015,75.849357,million metric tons CO2,13.91,Dollars per million Btu,3121,Thousand,770741,Billion Btu,198324,Billion Btu
IA,2014,81.803697,million metric tons CO2,17.64,Dollars per million Btu,3110,Thousand,755052,Billion Btu,188053,Billion Btu
IA,2013,80.950176,million metric tons CO2,17.22,Dollars per million Btu,3093,Thousand,730656,Billion Btu,176771,Billion Btu
IA,2012,79.38486999999999,million metric tons CO2,17.67,Dollars per million Btu,3076,Thousand,678351,Billion Btu,159574,Billion Btu
IA,2011,85.48147,million metric tons CO2,17.79,Dollars per million Btu,3066,Thousand,689289,Billion Btu,133401,Billion Btu
IA,2010,88.375812,million metric tons CO2,15.36,Dollars per million Btu,3051,Thousand,673440,Billion Btu,127122,Billion Btu
IA,2009,83.978199,million metric tons CO2,14.26,Dollars per million Btu,3033,Thousand,585769,Billion Btu,109693,Billion Btu
IA,2008,89.049678,million metric tons CO2,18.05,Dollars per million Btu,3017,Thousand,454058,Billion Btu,73135,Billion Btu
IA,2007,85.23392,million metric tons CO2,16.09,Dollars per million Btu,2999,Thousand,380265,Billion Btu,61037,Billion Btu
IA,2006,79.975813,million metric tons CO2,15.59,Dollars per million Btu,2983,Thousand,316592,Billion Btu,53596,Billion Btu
IA,2005,78.65669399999999,million metric tons CO2,14.3,Dollars per million Btu,2964,Thousand,259924,Billion Btu,57741,Billion Btu
IA,2004,79.01010600000001,million metric tons CO2,11.9,Dollars per million Btu,2954,Thousand,224160,Billion Btu,51118,Billion Btu
IA,2003,76.718423,million metric tons CO2,10.45,Dollars per million Btu,2942,Thousand,175690,Billion Btu,48932,Billion Btu
IA,2002,77.184606,million metric tons CO2,9.36,Dollars per million Btu,2934,Thousand,160968,Billion Btu,50139,Billion Btu
IA,2001,76.57343,million metric tons CO2,10.21,Dollars per million Btu,2932,Thousand,145163,Billion Btu,41779,Billion Btu
IA,2000,77.75585600000001,million metric tons CO2,9.9,Dollars per million Btu,2929,Thousand,155811,Billion Btu,46140,Billion Btu
IA,1999,76.492464,million metric tons CO2,7.92,Dollars per million Btu,2918,Thousand,152225,Billion Btu,50870,Billion Btu
IA,1998,74.62919699999999,million metric tons CO2,7.66,Dollars per million Btu,2903,Thousand,147502,Billion Btu,46876,Billion Btu
IA,1997,70.854244,million metric tons CO2,8.14,Dollars per million Btu,2891,Thousand,153720,Billion Btu,48861,Billion Btu
KS,2016,62.06268000000001,million metric tons CO2,16.01,Dollars per million Btu,2911,Thousand,792210,Billion Btu,137997,Billion Btu
KS,2015,63.927125,million metric tons CO2,16.99,Dollars per million Btu,2910,Thousand,854151,Billion Btu,111070,Billion Btu
KS,2014,69.592694,million metric tons CO2,21.21,Dollars per million Btu,2901,Thousand,881553,Billion Btu,112871,Billion Btu
KS,2013,69.371381,million metric tons CO2,21.15,Dollars per million Btu,2894,Thousand,830177,Billion Btu,99745,Billion Btu
KS,2012,65.62143,million metric tons CO2,21.0,Dollars per million Btu,2885,Thousand,793248,Billion Btu,57963,Billion Btu
KS,2011,70.39546,million metric tons CO2,20.38,Dollars per million Btu,2869,Thousand,781714,Billion Btu,45424,Billion Btu
KS,2010,72.201319,million metric tons CO2,17.56,Dollars per million Btu,2858,Thousand,813038,Billion Btu,40266,Billion Btu
KS,2009,72.444693,million metric tons CO2,15.67,Dollars per million Btu,2833,Thousand,817463,Billion Btu,34618,Billion Btu
KS,2008,74.234049,million metric tons CO2,19.85,Dollars per million Btu,2808,Thousand,834726,Billion Btu,23767,Billion Btu
KS,2007,79.652928,million metric tons CO2,17.32,Dollars per million Btu,2784,Thousand,796092,Billion Btu,17286,Billion Btu
KS,2006,71.859549,million metric tons CO2,16.19,Dollars per million Btu,2763,Thousand,780168,Billion Btu,15231,Billion Btu
KS,2005,71.583124,million metric tons CO2,14.9,Dollars per million Btu,2745,Thousand,756211,Billion Btu,12522,Billion Btu
KS,2004,75.324119,million metric tons CO2,12.56,Dollars per million Btu,2734,Thousand,791220,Billion Btu,12606,Billion Btu
KS,2003,78.281263,million metric tons CO2,11.11,Dollars per million Btu,2723,Thousand,801232,Billion Btu,12565,Billion Btu
KS,2002,76.429462,million metric tons CO2,9.83,Dollars per million Btu,2714,Thousand,839141,Billion Btu,13319,Billion Btu
KS,2001,71.46895500000001,million metric tons CO2,10.71,Dollars per million Btu,2702,Thousand,868517,Billion Btu,8950,Billion Btu
KS,2000,75.742958,million metric tons CO2,10.41,Dollars per million Btu,2694,Thousand,908840,Billion Btu,8072,Billion Btu
KS,1999,73.983517,million metric tons CO2,8.57,Dollars per million Btu,2678,Thousand,912113,Billion Btu,8268,Billion Btu
KS,1998,70.454688,million metric tons CO2,8.24,Dollars per million Btu,2661,Thousand,1006752,Billion Btu,8075,Billion Btu
KS,1997,71.417399,million metric tons CO2,8.86,Dollars per million Btu,2635,Thousand,1088075,Billion Btu,8783,Billion Btu
KY,2016,123.92029099999999,million metric tons CO2,15.25,Dollars per million Btu,4438,Thousand,1233997,Billion Btu,70347,Billion Btu
KY,2015,128.192407,million metric tons CO2,16.37,Dollars per million Btu,4426,Thousand,1686949,Billion Btu,71407,Billion Btu
KY,2014,137.550778,million metric tons CO2,20.43,Dollars per million Btu,4414,Thousand,2073071,Billion Btu,73565,Billion Btu
KY,2013,136.1704,million metric tons CO2,20.81,Dollars per million Btu,4405,Thousand,2141407,Billion Btu,72596,Billion Btu
KY,2012,136.66108400000002,million metric tons CO2,20.68,Dollars per million Btu,4386,Thousand,2393370,Billion Btu,57710,Billion Btu
KY,2011,148.04483100000002,million metric tons CO2,20.59,Dollars per million Btu,4369,Thousand,2843181,Billion Btu,66399,Billion Btu
KY,2010,149.106557,million metric tons CO2,17.19,Dollars per million Btu,4348,Thousand,2783526,Billion Btu,61680,Billion Btu
KY,2009,139.7526,million metric tons CO2,15.28,Dollars per million Btu,4317,Thousand,2823137,Billion Btu,65053,Billion Btu
KY,2008,150.109252,million metric tons CO2,19.07,Dollars per million Btu,4290,Thousand,3122644,Billion Btu,53122,Billion Btu
KY,2007,152.483223,million metric tons CO2,16.0,Dollars per million Btu,4257,Thousand,3044702,Billion Btu,50599,Billion Btu
KY,2006,151.997797,million metric tons CO2,15.0,Dollars per million Btu,4219,Thousand,3177481,Billion Btu,57538,Billion Btu
KY,2005,149.579712,million metric tons CO2,13.57,Dollars per million Btu,4183,Thousand,3153504,Billion Btu,63466,Billion Btu
KY,2004,147.385931,million metric tons CO2,11.08,Dollars per million Btu,4146,Thousand,3030285,Billion Btu,65370,Billion Btu
KY,2003,142.05062900000001,million metric tons CO2,9.77,Dollars per million Btu,4117,Thousand,2983163,Billion Btu,65580,Billion Btu
KY,2002,145.949034,million metric tons CO2,8.8,Dollars per million Btu,4090,Thousand,3271820,Billion Btu,62831,Billion Btu
KY,2001,145.308387,million metric tons CO2,9.3,Dollars per million Btu,4068,Thousand,3484431,Billion Btu,53167,Billion Btu
KY,2000,143.765285,million metric tons CO2,9.3,Dollars per million Btu,4049,Thousand,3413501,Billion Btu,36052,Billion Btu
KY,1999,142.555489,million metric tons CO2,7.82,Dollars per million Btu,4018,Thousand,3640198,Billion Btu,38204,Billion Btu
KY,1998,138.556222,million metric tons CO2,7.55,Dollars per million Btu,3985,Thousand,3981427,Billion Btu,43480,Billion Btu
KY,1997,141.24598999999998,million metric tons CO2,8.07,Dollars per million Btu,3953,Thousand,4092953,Billion Btu,47970,Billion Btu
LA,2016,209.129147,million metric tons CO2,9.24,Dollars per million Btu,4678,Thousand,2555429,Billion Btu,160024,Billion Btu
LA,2015,203.862693,million metric tons CO2,10.53,Dollars per million Btu,4665,Thousand,2619416,Billion Btu,133772,Billion Btu
LA,2014,201.179149,million metric tons CO2,15.14,Dollars per million Btu,4644,Thousand,2835590,Billion Btu,149414,Billion Btu
LA,2013,203.534984,million metric tons CO2,15.33,Dollars per million Btu,4625,Thousand,3225029,Billion Btu,126021,Billion Btu
LA,2012,211.82633199999998,million metric tons CO2,15.24,Dollars per million Btu,4601,Thousand,3790128,Billion Btu,108783,Billion Btu
LA,2011,224.15905299999997,million metric tons CO2,17.55,Dollars per million Btu,4575,Thousand,3978121,Billion Btu,111498,Billion Btu
LA,2010,221.41189100000003,million metric tons CO2,14.81,Dollars per million Btu,4545,Thousand,3178682,Billion Btu,112652,Billion Btu
LA,2009,208.8199,million metric tons CO2,12.79,Dollars per million Btu,4492,Thousand,2469342,Billion Btu,106939,Billion Btu
LA,2008,225.571619,million metric tons CO2,19.87,Dollars per million Btu,4436,Thousand,2313109,Billion Btu,109279,Billion Btu
LA,2007,222.401109,million metric tons CO2,15.14,Dollars per million Btu,4376,Thousand,2402980,Billion Btu,150009,Billion Btu
LA,2006,217.52141899999998,million metric tons CO2,14.25,Dollars per million Btu,4303,Thousand,2387045,Billion Btu,149461,Billion Btu
LA,2005,205.39613,million metric tons CO2,13.13,Dollars per million Btu,4577,Thousand,2332825,Billion Btu,151309,Billion Btu
LA,2004,214.007227,million metric tons CO2,10.12,Dollars per million Btu,4552,Thousand,2515687,Billion Btu,185640,Billion Btu
LA,2003,203.723631,million metric tons CO2,8.58,Dollars per million Btu,4521,Thousand,2498574,Billion Btu,148609,Billion Btu
LA,2002,207.011665,million metric tons CO2,7.02,Dollars per million Btu,4497,Thousand,2574015,Billion Btu,140938,Billion Btu
LA,2001,198.384658,million metric tons CO2,7.93,Dollars per million Btu,4478,Thousand,2774100,Billion Btu,136086,Billion Btu
LA,2000,225.67562200000003,million metric tons CO2,7.6,Dollars per million Btu,4472,Thousand,2759529,Billion Btu,142328,Billion Btu
LA,1999,205.037275,million metric tons CO2,5.61,Dollars per million Btu,4461,Thousand,2913609,Billion Btu,148307,Billion Btu
LA,1998,206.18178500000002,million metric tons CO2,5.08,Dollars per million Btu,4440,Thousand,3024760,Billion Btu,147482,Billion Btu
LA,1997,220.86739300000002,million metric tons CO2,5.7,Dollars per million Btu,4421,Thousand,3024352,Billion Btu,149628,Billion Btu
ME,2016,16.461775,million metric tons CO2,16.71,Dollars per million Btu,1331,Thousand,134140,Billion Btu,134140,Billion Btu
ME,2015,16.856806,million metric tons CO2,17.93,Dollars per million Btu,1328,Thousand,147747,Billion Btu,147747,Billion Btu
ME,2014,16.647910999999997,million metric tons CO2,22.71,Dollars per million Btu,1331,Thousand,157640,Billion Btu,157640,Billion Btu
ME,2013,16.601329999999997,million metric tons CO2,21.72,Dollars per million Btu,1328,Thousand,161899,Billion Btu,161899,Billion Btu
ME,2012,15.831098,million metric tons CO2,21.89,Dollars per million Btu,1328,Thousand,156806,Billion Btu,156806,Billion Btu
ME,2011,17.554396,million metric tons CO2,21.87,Dollars per million Btu,1328,Thousand,159444,Billion Btu,159444,Billion Btu
ME,2010,18.093761999999998,million metric tons CO2,18.69,Dollars per million Btu,1328,Thousand,156140,Billion Btu,156140,Billion Btu
ME,2009,18.397520999999998,million metric tons CO2,17.48,Dollars per million Btu,1330,Thousand,148204,Billion Btu,148204,Billion Btu
ME,2008,19.089214000000002,million metric tons CO2,20.35,Dollars per million Btu,1331,Thousand,182576,Billion Btu,182576,Billion Btu
ME,2007,20.958948,million metric tons CO2,18.83,Dollars per million Btu,1327,Thousand,155620,Billion Btu,155620,Billion Btu
ME,2006,21.263799,million metric tons CO2,17.13,Dollars per million Btu,1324,Thousand,152339,Billion Btu,152339,Billion Btu
ME,2005,23.128772,million metric tons CO2,14.89,Dollars per million Btu,1319,Thousand,159674,Billion Btu,159674,Billion Btu
ME,2004,24.008399,million metric tons CO2,12.55,Dollars per million Btu,1314,Thousand,136769,Billion Btu,136769,Billion Btu
ME,2003,23.650089,million metric tons CO2,11.22,Dollars per million Btu,1307,Thousand,132344,Billion Btu,132344,Billion Btu
ME,2002,24.003466,million metric tons CO2,9.85,Dollars per million Btu,1296,Thousand,140385,Billion Btu,140385,Billion Btu
ME,2001,22.478033,million metric tons CO2,10.18,Dollars per million Btu,1286,Thousand,146146,Billion Btu,146146,Billion Btu
ME,2000,22.363891,million metric tons CO2,9.7,Dollars per million Btu,1277,Thousand,163025,Billion Btu,163025,Billion Btu
ME,1999,20.466287,million metric tons CO2,8.36,Dollars per million Btu,1267,Thousand,159186,Billion Btu,159186,Billion Btu
ME,1998,19.449951000000002,million metric tons CO2,8.0,Dollars per million Btu,1259,Thousand,151240,Billion Btu,151240,Billion Btu
ME,1997,19.788473,million metric tons CO2,8.26,Dollars per million Btu,1255,Thousand,161828,Billion Btu,161828,Billion Btu
MD,2016,57.557961,million metric tons CO2,20.2,Dollars per million Btu,6005,Thousand,243417,Billion Btu,51146,Billion Btu
MD,2015,59.473748,million metric tons CO2,21.3,Dollars per million Btu,5987,Thousand,249854,Billion Btu,51087,Billion Btu
MD,2014,61.391691,million metric tons CO2,25.25,Dollars per million Btu,5958,Thousand,249564,Billion Btu,53332,Billion Btu
MD,2013,59.152914,million metric tons CO2,25.44,Dollars per million Btu,5924,Thousand,248055,Billion Btu,53684,Billion Btu
MD,2012,59.859472,million metric tons CO2,25.7,Dollars per million Btu,5887,Thousand,244866,Billion Btu,48435,Billion Btu
MD,2011,64.432162,million metric tons CO2,25.49,Dollars per million Btu,5839,Thousand,272747,Billion Btu,56186,Billion Btu
MD,2010,69.124429,million metric tons CO2,22.83,Dollars per million Btu,5789,Thousand,251740,Billion Btu,46632,Billion Btu
MD,2009,70.482085,million metric tons CO2,21.12,Dollars per million Btu,5730,Thousand,254084,Billion Btu,48411,Billion Btu
MD,2008,73.767925,million metric tons CO2,25.32,Dollars per million Btu,5685,Thousand,263721,Billion Btu,44673,Billion Btu
MD,2007,77.533365,million metric tons CO2,21.62,Dollars per million Btu,5653,Thousand,245179,Billion Btu,40836,Billion Btu
MD,2006,77.166737,million metric tons CO2,20.02,Dollars per million Btu,5627,Thousand,312135,Billion Btu,45594,Billion Btu
MD,2005,82.005117,million metric tons CO2,16.83,Dollars per million Btu,5592,Thousand,323805,Billion Btu,43642,Billion Btu
MD,2004,79.851084,million metric tons CO2,13.87,Dollars per million Btu,5547,Thousand,334633,Billion Btu,53426,Billion Btu
MD,2003,79.299126,million metric tons CO2,12.34,Dollars per million Btu,5496,Thousand,321479,Billion Btu,54135,Billion Btu
MD,2002,76.48787,million metric tons CO2,11.08,Dollars per million Btu,5440,Thousand,290409,Billion Btu,38064,Billion Btu
MD,2001,76.532899,million metric tons CO2,11.86,Dollars per million Btu,5375,Thousand,287582,Billion Btu,33247,Billion Btu
MD,2000,76.780629,million metric tons CO2,11.87,Dollars per million Btu,5311,Thousand,308712,Billion Btu,53885,Billion Btu
MD,1999,76.783697,million metric tons CO2,10.54,Dollars per million Btu,5255,Thousand,284199,Billion Btu,50675,Billion Btu
MD,1998,74.36883399999999,million metric tons CO2,10.17,Dollars per million Btu,5204,Thousand,292575,Billion Btu,52451,Billion Btu
MD,1997,71.77552299999999,million metric tons CO2,10.51,Dollars per million Btu,5157,Thousand,295315,Billion Btu,52920,Billion Btu
MA,2016,64.19062199999999,million metric tons CO2,20.65,Dollars per million Btu,6826,Thousand,120960,Billion Btu,64331,Billion Btu
MA,2015,65.620281,million metric tons CO2,22.52,Dollars per million Btu,6796,Thousand,113254,Billion Btu,61018,Billion Btu
MA,2014,63.766749,million metric tons CO2,26.61,Dollars per million Btu,6764,Thousand,122703,Billion Btu,62364,Billion Btu
MA,2013,65.618013,million metric tons CO2,26.54,Dollars per million Btu,6714,Thousand,102426,Billion Btu,57175,Billion Btu
MA,2012,61.731697,million metric tons CO2,26.88,Dollars per million Btu,6663,Thousand,110901,Billion Btu,49498,Billion Btu
MA,2011,68.045137,million metric tons CO2,26.17,Dollars per million Btu,6613,Thousand,104782,Billion Btu,51571,Billion Btu
MA,2010,71.80650200000001,million metric tons CO2,23.33,Dollars per million Btu,6566,Thousand,110440,Billion Btu,48587,Billion Btu
MA,2009,70.271461,million metric tons CO2,22.08,Dollars per million Btu,6518,Thousand,105763,Billion Btu,49326,Billion Btu
MA,2008,76.70653100000001,million metric tons CO2,27.38,Dollars per million Btu,6469,Thousand,104072,Billion Btu,42733,Billion Btu
MA,2007,79.88467,million metric tons CO2,24.18,Dollars per million Btu,6432,Thousand,91938,Billion Btu,38237,Billion Btu
MA,2006,76.504937,million metric tons CO2,23.41,Dollars per million Btu,6410,Thousand,106387,Billion Btu,45554,Billion Btu
MA,2005,84.462498,million metric tons CO2,19.51,Dollars per million Btu,6403,Thousand,97933,Billion Btu,40796,Billion Btu
MA,2004,82.88046800000001,million metric tons CO2,16.33,Dollars per million Btu,6412,Thousand,112998,Billion Btu,51071,Billion Btu
MA,2003,84.53372399999999,million metric tons CO2,14.76,Dollars per million Btu,6423,Thousand,102218,Billion Btu,50338,Billion Btu
MA,2002,83.205712,million metric tons CO2,12.77,Dollars per million Btu,6417,Thousand,106959,Billion Btu,46722,Billion Btu
MA,2001,82.359783,million metric tons CO2,14.3,Dollars per million Btu,6398,Thousand,101717,Billion Btu,47998,Billion Btu
MA,2000,82.504278,million metric tons CO2,13.03,Dollars per million Btu,6361,Thousand,126949,Billion Btu,69462,Billion Btu
MA,1999,81.375809,million metric tons CO2,10.98,Dollars per million Btu,6317,Thousand,112385,Billion Btu,65168,Billion Btu
MA,1998,83.866139,million metric tons CO2,10.89,Dollars per million Btu,6272,Thousand,126195,Billion Btu,66413,Billion Btu
MA,1997,85.808863,million metric tons CO2,11.77,Dollars per million Btu,6226,Thousand,117549,Billion Btu,72315,Billion Btu
MI,2016,151.766695,million metric tons CO2,15.68,Dollars per million Btu,9952,Thousand,663773,Billion Btu,156947,Billion Btu
